StationId,PlatformId,Type,StationName,PlatformX,PlatformY,RoutesCount,Autobus,Trolley,Tramway,Taxi,Metro,ElectricTrain,Funicular,Monorail,RiverTransport,Ropeway,Aeroexpress
4504385606387756,4504282527180322,Автобус,Инессы Арманд,37.547484094785,55.5936384363978,5,769|781|769к|281|С14,,,,,,,,,,
4504385606387774,4504282527181187,Автобус,проезд Одоевского,37.5103057896157,55.5985101914466,2,647,,,б/н (Тёплый Стан - Одоевского),,,,,,,
4504385606388799,4504282527181188,Автобус,5-й микрорайон Теплого Стана,37.4900896533042,55.6153769297558,6,264|С2|647|235|227|388,,,,,,,,,,
4504385606394724,4504282527181189,Автобус,Метро Битцевский Парк,37.5544584349878,55.5995810456287,4,262|648|651,81,,,,,,,,,
4504385606387732,4504282527181198,Автобус,9-й микрорайон Теплого Стана (ул. Академика Бакулева),37.483460176339,55.6412017140055,4,295|С2|718|712,,,,,,,,,,
4504385606390833,4504282527181478,Автобус,"9-й микрорайон Тёплого Стана (Ленинский проспект, д. 137 к1)",37.472228091184,55.6424432738769,0,,,,,,,,,,,
4504385606390833,4504282527181479,Автобус,"9-й микрорайон Тёплого Стана (Ленинский проспект, д. 137 к1)",37.4721900026159,55.6424722331435,0,,,,,,,,,,,
70030076134398475,4504282527181947,Автобус,Парк Тропарёво,37.4882841294147,55.634930310584,1,388,,,,,,,,,,
4504385606387645,4504282527183912,Автобус,Метро Тёплый Стан,37.5069272258321,55.6179056793121,4,,,,504|952|507 (Москва - Обнинск)|1015,,,,,,,
4504385606387600,4504282527184644,Автобус,Метро Ясенево,37.5330524800825,55.6053349981745,1,,,,592,,,,,,,
4504385606387645,4504282527184645,Автобус,Метро Тёплый Стан,37.5072800840757,55.6177812792394,40,991|878|577|503|767|895|444|427|37|433|531к|882|512|553|804|144|250|600|895к|982|600к|964|398|531|504,,,433|531|882|512|504|398|894|952|804|895|577|1170|887|521|522,,,,,,,
4504385606388799,4504282527187448,Автобус,5-й микрорайон Теплого Стана,37.4905579450618,55.6154731716546,1,540,,,,,,,,,,
4504385606393622,4504282527187450,Автобус,Генерала Тюленева д.25,37.4870112166571,55.6185177605328,1,540,,,,,,,,,,
4504385606393623,4504282527187451,Автобус,Генерала Тюленева д.17,37.4830541378305,55.6216907191176,1,540,,,,,,,,,,
4504385606390915,4504282527187453,Автобус,7-й микрорайон Тёплого Стана,37.4863476311567,55.6255638831013,1,540,,,,,,,,,,
4504385606394063,4504282527188317,Автобус,Островитянова д.2,37.4885140981274,55.6460613391374,3,66|361|827,,,,,,,,,,
4504385606394063,4504282527188318,Автобус,Островитянова д.2,37.4895577608245,55.6455974213105,3,66|361|827,,,,,,,,,,
4504385606387623,4504282527188319,Автобус,Медицинский университет,37.4927486665452,55.6444758065495,2,361|827,,,,,,,,,,
4504385606386773,4504282527189032,Автобус,9-й микрорайон Тёплого Стана (Ленинский проспект),37.4771424147773,55.6466167429168,5,707|611|890|227,,,590,,,,,,,
4504385606394433,4504282527189047,Автобус,Поликлиника (По требованию),37.5011808826227,55.6234168096593,0,,,,,,,,,,,
4504385606387642,4504282527189048,Автобус,Метро Тёплый Стан (Северный вестибюль),37.5058031639171,55.6208030161869,0,,,,,,,,,,,
4504385606387719,4504282527189359,Автобус,МКАД (ул. Профсоюзная),37.4955806953099,55.6129024197568,39,991|878|577|503|767|895|781|427|37|433|531к|882|512|804|600|895к|982|600к|964|398|531|953|504,,,433|531|882|512|504|398|952|804|895|577|1170|887|521|522|1015|б/н (Ашан - Академика Варги),,,,,,,
4504385625909719,4504282541700292,Автобус,Метро Тропарёво,37.4720879539996,55.6443048029326,5,1147|б/н (Тропарёво - Фуд Сити)|б/н (Тропарёво - Техинком),,,590|1129,,,,,,,
4504385632844699,4504282545854584,Автобус,Паустовского д.8,37.5382207574066,55.5983656386334,8,165|262|769|781|769к|202|651|С14,,,,,,,,,,
4504385606387645,4504282549137891,Автобус,Метро Тёплый Стан,37.5070873056157,55.6180801539404,9,767|250|982|964|504,72|81,,804|592,,,,,,,
4504385644600253,4504282555415512,Автобус,Академия акварели,37.480725524951,55.6326439001658,1,281,,,,,,,,,,
4504385606387645,4504282563410724,Автобус,Метро Тёплый Стан,37.5062514232439,55.6186465810556,3,991|577|531,,,,,,,,,,
4504385606387724,4504282570247957,Автобус,Академика Виноградова,37.4827359545569,55.6314702797448,1,388,,,,,,,,,,
4504385606387724,4504282570247964,Автобус,Академика Виноградова,37.4826087531127,55.6313153291262,1,388,,,,,,,,,,
70030076128893725,4504282598568717,Автобус,Автостанция Новоясеневская,37.5541945997889,55.5985677682803,0,,,,,,,,,,,
4504385625909719,4504282599608543,Автобус,Метро Тропарёво,37.4729609367927,55.6447084332607,4,707|611|890|227,,,,,,,,,,
4504385606387600,4504282599882892,Автобус,Метро Ясенево,37.5329329143182,55.606488402499,1,,,,894,,,,,,,
4504385625909719,4504282602051150,Автобус,Метро Тропарёво,37.4719240114603,55.6444283564232,2,,,,304|1011,,,,,,,
4504385606387645,4504282604073251,Автобус,Метро Тёплый Стан,37.5044821912918,55.6197336080254,0,,,,,,,,,,,
70030076151703214,4504282621378203,Автобус,Школа №931,37.4853787082912,55.6199143272007,1,540,,,,,,,,,,
70030076134398475,4504282631309209,Автобус,Парк Тропарёво,37.4878321869952,55.6341183206805,1,388,,,,,,,,,,
70030076163296270,4504282632971259,Автобус,Автостанция Тёплый Стан,37.5100225508066,55.6159417692057,1,,,,507 (Москва - Обнинск),,,,,,,
4504385606387645,4504282633023923,Автобус,Метро Тёплый Стан,37.5059462655419,55.6188111900869,8,,,,531|882|512|895|577|887|521|522,,,,,,,
4504385606387645,4504282637472880,Автобус,Метро Тёплый Стан,37.5101510997238,55.6170072649765,1,,,,1170,,,,,,,
70030076195285904,4504282664960928,Автобус,Храм (ул. Айвазовского),37.5411834910452,55.6160960182703,7,264|330|977|648|651|С14,85,,,,,,,,,
70030076195285904,4504282664960942,Автобус,Храм (ул. Айвазовского),37.540063471549,55.6165240384388,7,642к|330|977|648|651|С14,85,,,,,,,,,
4504385606387645,4504282666951983,Автобус,Метро Тёплый Стан,37.5080508385895,55.6177416256797,6,895|781|882|553|144|895к,,,,,,,,,,
4504385606387645,4504282667030763,Автобус,Метро Тёплый Стан,37.5091347458113,55.6173618137102,7,433|398,,,433|398|507 (Москва - Обнинск)|1015|б/н (Тёплый Стан - Одоевского),,,,,,,
4504385606386756,4504282527176598,Метро,Коньково,37.5192247129141,55.6333783224226,1,,,,,Калужско-Рижская линия,,,,,,
4504385606390703,4504282527176606,Метро,Тёплый Стан,37.5083482707801,55.6187842975532,1,,,,,Калужско-Рижская линия,,,,,,
4504385606390702,4504282527176609,Метро,Ясенево,37.533641954572,55.6061926427928,1,,,,,Калужско-Рижская линия,,,,,,
4504385606388386,4504282527176611,Метро,Новоясеневская,37.5541375567683,55.6010354051628,1,,,,,Калужско-Рижская линия,,,,,,
4504385606394423,4504282544831186,Метро,Битцевский парк,37.55608249919,55.6003507770527,1,,,,,Бутовская линия,,,,,,
